 gas_q1 , gas_q2 , EFH_GasWP_aggr. , MFH_GasWP_aggr. , air_q1 , air_q2 , EFH_LuftWP_aggr. ,MFH_LuftWP_aggr.
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.25 , 2.32 , 3.11 , 3.05 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.16 , 2.26 , 3.02 , 2.97 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.51 , 1.39 , 1.49 , 1.48 , 3.23 , 2.30 , 3.09 , 3.03 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.14 , 2.25 , 3.01 , 2.96 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.17 , 2.27 , 3.03 , 2.98 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.49 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.35 , 2.39 , 3.21 , 3.15 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.37 , 2.40 , 3.23 , 3.17 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.36 , 2.39 , 3.22 , 3.16 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.39 , 1.48 , 1.48 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.48 , 3.49 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.38 , 3.32 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.41 , 2.43 , 3.27 , 3.21 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.32 , 2.37 , 3.18 , 3.12 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.50 , 2.48 , 3.34 , 3.28 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.50 , 1.38 , 1.48 , 1.47 , 3.44 , 2.45 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.43 , 2.44 , 3.29 , 3.23 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.47 , 2.46 , 3.32 , 3.26 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.59 , 2.54 , 3.43 , 3.37 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.67 , 2.60 , 3.51 , 3.44 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.74 , 2.65 , 3.57 , 3.51 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.48 , 1.47 , 3.76 , 2.67 , 3.60 , 3.54 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.68 , 2.61 , 3.52 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.72 , 2.64 , 3.56 , 3.50 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.69 , 2.61 , 3.53 , 3.46 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.63 , 2.57 , 3.47 , 3.41 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.57 , 2.54 , 3.42 , 3.36 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.62 , 2.57 , 3.46 , 3.40 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.54 , 2.51 , 3.39 , 3.33 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.52 , 2.50 , 3.37 , 3.31 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.37 , 2.40 , 3.22 , 3.17 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.24 , 2.31 , 3.10 , 3.04 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.15 , 2.25 , 3.01 , 2.96 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.11 , 2.23 , 2.98 , 2.93 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.36 , 2.39 , 3.21 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.38 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.37 , 2.40 , 3.23 , 3.17 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.55 , 2.52 , 3.39 , 3.33 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.48 , 2.47 , 3.33 , 3.27 
 1.49 , 1.37 , 1.47 , 1.47 , 3.35 , 2.38 , 3.20 , 3.15 
